DATE	ASS_ASSIGNMENT	prediction
2012-01-03 13:00:00.000	Regulation Medicale	1.0
2012-01-03 13:00:00.000	Médical	16.0
2012-01-03 13:00:00.000	Services	13.0
2012-01-03 13:00:00.000	Tech. Axa	61.0
2012-01-03 13:00:00.000	Tech. Inter	10.0
2012-01-03 13:00:00.000	Tech. Total	16.0
2012-01-03 13:00:00.000	SAP	1.0
2012-01-03 13:00:00.000	Mécanicien	0.0
2012-01-03 13:00:00.000	Téléphonie	48.0
2012-01-03 13:00:00.000	Japon	2.0
2012-01-03 13:00:00.000	CAT	33.0
2012-01-03 13:00:00.000	CMS	0.0
2012-01-03 13:00:00.000	Domicile	7.0
2012-01-03 13:00:00.000	Gestion	0.0
2012-01-03 13:00:00.000	Gestion - Accueil Telephonique	3.0
2012-01-03 13:00:00.000	Manager	0.0
2012-01-03 13:00:00.000	Gestion Assurances	0.0
2012-01-03 13:00:00.000	Gestion Clients	0.0
2012-01-03 13:00:00.000	Gestion DZ	0.0
2012-01-03 13:00:00.000	Gestion Relation Clienteles	0.0
2012-01-03 13:00:00.000	Gestion Renault	0.0
2012-01-03 13:00:00.000	Gestion Amex	0.0
2012-01-03 13:30:00.000	Prestataires	0.0
2012-01-03 13:30:00.000	RENAULT	3.0
2012-01-03 13:30:00.000	RTC	3.0
2012-01-03 13:30:00.000	Regulation Medicale	1.0
2012-01-03 13:30:00.000	SAP	2.0
2012-01-03 13:30:00.000	Tech. Inter	14.0
2012-01-03 13:30:00.000	Tech. Axa	72.0
2012-01-03 13:30:00.000	Médical	21.0
2012-01-03 13:30:00.000	Tech. Total	22.0
2012-01-03 13:30:00.000	Téléphonie	55.0
2012-01-03 13:30:00.000	Services	17.0
2012-01-03 13:30:00.000	Mécanicien	1.0
2012-01-03 13:30:00.000	Nuit	0.0
2012-01-03 13:30:00.000	Japon	1.0
2012-01-03 13:30:00.000	Manager	0.0
2012-01-03 13:30:00.000	CMS	0.0
2012-01-03 13:30:00.000	Domicile	12.0
2012-01-03 13:30:00.000	Gestion	0.0
2012-01-03 13:30:00.000	Gestion - Accueil Telephonique	6.0
2012-01-03 13:30:00.000	Gestion Amex	0.0
2012-01-03 13:30:00.000	CAT	44.0
2012-01-03 13:30:00.000	Gestion Clients	0.0
2012-01-03 13:30:00.000	Gestion DZ	0.0
2012-01-03 13:30:00.000	Gestion Relation Clienteles	0.0
2012-01-03 13:30:00.000	Gestion Renault	0.0
2012-01-03 13:30:00.000	Gestion Assurances	1.0
2012-01-03 14:00:00.000	Nuit	0.0
2012-01-03 14:00:00.000	Téléphonie	70.0
2012-01-03 14:00:00.000	RENAULT	5.0
2012-01-03 14:00:00.000	RTC	8.0
2012-01-03 14:00:00.000	Regulation Medicale	1.0
2012-01-03 14:00:00.000	Services	24.0
2012-01-03 14:00:00.000	Tech. Axa	118.0
2012-01-03 14:00:00.000	Tech. Inter	14.0
2012-01-03 14:00:00.000	Tech. Total	34.0
2012-01-03 14:00:00.000	Médical	25.0
2012-01-03 14:00:00.000	SAP	4.0
2012-01-03 14:00:00.000	Mécanicien	1.0
2012-01-03 14:00:00.000	Prestataires	0.0
2012-01-03 14:00:00.000	Japon	2.0
2012-01-03 14:00:00.000	CAT	75.0
2012-01-03 14:00:00.000	CMS	0.0
2012-01-03 14:00:00.000	Domicile	20.0
2012-01-03 14:00:00.000	Gestion	0.0
2012-01-03 14:00:00.000	Gestion - Accueil Telephonique	13.0
2012-01-03 14:00:00.000	Manager	0.0
2012-01-03 14:00:00.000	Gestion Assurances	2.0
2012-01-03 14:00:00.000	Gestion Clients	1.0
2012-01-03 14:00:00.000	Gestion DZ	0.0
2012-01-03 14:00:00.000	Gestion Relation Clienteles	1.0
2012-01-03 14:00:00.000	Gestion Renault	0.0
2012-01-03 14:00:00.000	Gestion Amex	0.0
2012-01-03 14:30:00.000	Nuit	0.0
2012-01-03 14:30:00.000	RENAULT	5.0
2012-01-03 14:30:00.000	RTC	10.0
2012-01-03 14:30:00.000	Regulation Medicale	1.0
2012-01-03 14:30:00.000	Tech. Axa	137.0
2012-01-03 14:30:00.000	Services	27.0
2012-01-03 14:30:00.000	Médical	30.0
2012-01-03 14:30:00.000	Tech. Inter	16.0
2012-01-03 14:30:00.000	Tech. Total	40.0
2012-01-03 14:30:00.000	Téléphonie	72.0
2012-01-03 14:30:00.000	SAP	5.0
2012-01-03 14:30:00.000	Mécanicien	2.0
2012-01-03 14:30:00.000	Prestataires	0.0
2012-01-03 14:30:00.000	Japon	2.0
2012-01-03 14:30:00.000	CAT	88.0
2012-01-03 14:30:00.000	CMS	0.0
2012-01-03 14:30:00.000	Domicile	24.0
2012-01-03 14:30:00.000	Gestion	0.0
2012-01-03 14:30:00.000	Gestion - Accueil Telephonique	16.0
2012-01-03 14:30:00.000	Manager	0.0
2012-01-03 14:30:00.000	Gestion Assurances	2.0
2012-01-03 14:30:00.000	Gestion Clients	1.0
2012-01-03 14:30:00.000	Gestion DZ	0.0
2012-01-03 14:30:00.000	Gestion Relation Clienteles	1.0
2012-01-03 14:30:00.000	Gestion Renault	0.0
2012-01-03 14:30:00.000	Gestion Amex	0.0
2012-01-03 15:00:00.000	Médical	30.0
2012-01-03 15:00:00.000	Nuit	0.0
2012-01-03 15:00:00.000	Prestataires	0.0
2012-01-03 15:00:00.000	RENAULT	5.0
2012-01-03 15:00:00.000	RTC	9.0
2012-01-03 15:00:00.000	Services	28.0
2012-01-03 15:00:00.000	SAP	5.0
2012-01-03 15:00:00.000	Tech. Axa	136.0
2012-01-03 15:00:00.000	Tech. Inter	18.0
2012-01-03 15:00:00.000	Tech. Total	39.0
2012-01-03 15:00:00.000	Mécanicien	2.0
2012-01-03 15:00:00.000	Regulation Medicale	2.0
2012-01-03 15:00:00.000	Téléphonie	71.0
2012-01-03 15:00:00.000	Manager	0.0
2012-01-03 15:00:00.000	Gestion Renault	0.0
2012-01-03 15:00:00.000	CAT	90.0
2012-01-03 15:00:00.000	CMS	0.0
2012-01-03 15:00:00.000	Domicile	26.0
2012-01-03 15:00:00.000	Gestion	0.0
2012-01-03 15:00:00.000	Gestion - Accueil Telephonique	16.0
2012-01-03 15:00:00.000	Japon	2.0
2012-01-03 15:00:00.000	Gestion Assurances	2.0
2012-01-03 15:00:00.000	Gestion Clients	1.0
2012-01-03 15:00:00.000	Gestion DZ	0.0
2012-01-03 15:00:00.000	Gestion Relation Clienteles	1.0
2012-01-03 15:00:00.000	Gestion Amex	0.0
2012-01-03 15:30:00.000	Nuit	0.0
2012-01-03 15:30:00.000	RENAULT	5.0
2012-01-03 15:30:00.000	RTC	9.0
2012-01-03 15:30:00.000	Regulation Medicale	2.0
2012-01-03 15:30:00.000	Services	28.0
2012-01-03 15:30:00.000	Médical	29.0
2012-01-03 15:30:00.000	Tech. Axa	134.0
2012-01-03 15:30:00.000	Tech. Inter	19.0
2012-01-03 15:30:00.000	Tech. Total	41.0
2012-01-03 15:30:00.000	Téléphonie	72.0
2012-01-03 15:30:00.000	SAP	5.0
2012-01-03 15:30:00.000	Manager	0.0
2012-01-03 15:30:00.000	Prestataires	0.0
2012-01-03 15:30:00.000	Mécanicien	1.0
2012-01-03 15:30:00.000	Japon	2.0
2012-01-03 15:30:00.000	CAT	88.0
2012-01-03 15:30:00.000	CMS	0.0
2012-01-03 15:30:00.000	Domicile	25.0
2012-01-03 15:30:00.000	Gestion - Accueil Telephonique	15.0
2012-01-03 15:30:00.000	Gestion	0.0
2012-01-03 15:30:00.000	Gestion Assurances	2.0
2012-01-03 15:30:00.000	Gestion Clients	1.0
2012-01-03 15:30:00.000	Gestion DZ	0.0
2012-01-03 15:30:00.000	Gestion Relation Clienteles	1.0
2012-01-03 15:30:00.000	Gestion Renault	0.0
2012-01-03 15:30:00.000	Gestion Amex	0.0
2012-01-03 16:00:00.000	RENAULT	6.0
2012-01-03 16:00:00.000	Médical	30.0
2012-01-03 16:00:00.000	Nuit	0.0
2012-01-03 16:00:00.000	Prestataires	0.0
2012-01-03 16:00:00.000	RTC	8.0
2012-01-03 16:00:00.000	Mécanicien	1.0
2012-01-03 16:00:00.000	SAP	3.0
2012-01-03 16:00:00.000	Services	27.0
2012-01-03 16:00:00.000	Tech. Axa	135.0
2012-01-03 16:00:00.000	Tech. Inter	19.0
2012-01-03 16:00:00.000	Tech. Total	42.0
2012-01-03 16:00:00.000	Regulation Medicale	2.0
2012-01-03 16:00:00.000	Téléphonie	66.0
2012-01-03 16:00:00.000	Manager	0.0
2012-01-03 16:00:00.000	Gestion Renault	0.0
2012-01-03 16:00:00.000	CAT	85.0
2012-01-03 16:00:00.000	CMS	0.0
2012-01-03 16:00:00.000	Domicile	25.0
2012-01-03 16:00:00.000	Gestion	0.0
2012-01-03 16:00:00.000	Gestion - Accueil Telephonique	2.0
2012-01-03 16:00:00.000	Japon	1.0
2012-01-03 16:00:00.000	Gestion Assurances	1.0
2012-01-03 16:00:00.000	Gestion Clients	0.0
2012-01-03 16:00:00.000	Gestion DZ	0.0
2012-01-03 16:00:00.000	Gestion Relation Clienteles	1.0
2012-01-03 16:00:00.000	Gestion Amex	0.0
2012-01-03 16:30:00.000	Médical	34.0
2012-01-03 16:30:00.000	Nuit	0.0
2012-01-03 16:30:00.000	Prestataires	0.0
2012-01-03 16:30:00.000	RENAULT	5.0
2012-01-03 16:30:00.000	RTC	8.0
2012-01-03 16:30:00.000	Services	25.0
2012-01-03 16:30:00.000	SAP	2.0
2012-01-03 16:30:00.000	Tech. Axa	129.0
2012-01-03 16:30:00.000	Tech. Inter	18.0
2012-01-03 16:30:00.000	Mécanicien	1.0
2012-01-03 16:30:00.000	Téléphonie	60.0
2012-01-03 16:30:00.000	Regulation Medicale	1.0
2012-01-03 16:30:00.000	Tech. Total	38.0
2012-01-03 16:30:00.000	Manager	0.0
2012-01-03 16:30:00.000	Gestion Renault	0.0
2012-01-03 16:30:00.000	Japon	2.0
2012-01-03 16:30:00.000	CAT	78.0
2012-01-03 16:30:00.000	CMS	0.0
2012-01-03 16:30:00.000	Gestion	0.0
2012-01-03 16:30:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 16:30:00.000	Domicile	23.0
2012-01-03 16:30:00.000	Gestion Assurances	1.0
2012-01-03 16:30:00.000	Gestion Clients	0.0
2012-01-03 16:30:00.000	Gestion DZ	0.0
2012-01-03 16:30:00.000	Gestion Relation Clienteles	0.0
2012-01-03 16:30:00.000	Gestion Amex	0.0
2012-01-03 17:00:00.000	Regulation Medicale	1.0
2012-01-03 17:00:00.000	Nuit	0.0
2012-01-03 17:00:00.000	RENAULT	5.0
2012-01-03 17:00:00.000	RTC	6.0
2012-01-03 17:00:00.000	SAP	2.0
2012-01-03 17:00:00.000	Médical	36.0
2012-01-03 17:00:00.000	Tech. Axa	131.0
2012-01-03 17:00:00.000	Tech. Inter	18.0
2012-01-03 17:00:00.000	Tech. Total	39.0
2012-01-03 17:00:00.000	Téléphonie	51.0
2012-01-03 17:00:00.000	Services	23.0
2012-01-03 17:00:00.000	Mécanicien	1.0
2012-01-03 17:00:00.000	Prestataires	0.0
2012-01-03 17:00:00.000	Japon	1.0
2012-01-03 17:00:00.000	CAT	71.0
2012-01-03 17:00:00.000	Domicile	18.0
2012-01-03 17:00:00.000	Gestion	0.0
2012-01-03 17:00:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 17:00:00.000	Gestion Amex	0.0
2012-01-03 17:00:00.000	Manager	0.0
2012-01-03 17:00:00.000	Gestion Clients	0.0
2012-01-03 17:00:00.000	Gestion DZ	0.0
2012-01-03 17:00:00.000	Gestion Relation Clienteles	0.0
2012-01-03 17:00:00.000	Gestion Assurances	0.0
2012-01-03 17:00:00.000	Gestion Renault	0.0
2012-01-03 17:30:00.000	Téléphonie	44.0
2012-01-03 17:30:00.000	Tech. Total	36.0
2012-01-03 17:30:00.000	Tech. Inter	16.0
2012-01-03 17:30:00.000	Tech. Axa	125.0
2012-01-03 17:30:00.000	Services	20.0
2012-01-03 17:30:00.000	SAP	1.0
2012-01-03 17:30:00.000	Regulation Medicale	1.0
2012-01-03 17:30:00.000	RTC	4.0
2012-01-03 17:30:00.000	Nuit	0.0
2012-01-03 17:30:00.000	Médical	29.0
2012-01-03 17:30:00.000	Mécanicien	0.0
2012-01-03 17:30:00.000	RENAULT	4.0
2012-01-03 17:30:00.000	Japon	1.0
2012-01-03 17:30:00.000	Manager	0.0
2012-01-03 17:30:00.000	Domicile	12.0
2012-01-03 17:30:00.000	Gestion	0.0
2012-01-03 17:30:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 17:30:00.000	Gestion Amex	0.0
2012-01-03 17:30:00.000	CAT	61.0
2012-01-03 17:30:00.000	Gestion Clients	0.0
2012-01-03 17:30:00.000	Gestion DZ	0.0
2012-01-03 17:30:00.000	Gestion Relation Clienteles	0.0
2012-01-03 17:30:00.000	Gestion Renault	0.0
2012-01-03 17:30:00.000	Gestion Assurances	0.0
2012-01-03 18:00:00.000	Nuit	0.0
2012-01-03 18:00:00.000	RENAULT	4.0
2012-01-03 18:00:00.000	RTC	0.0
2012-01-03 18:00:00.000	Regulation Medicale	1.0
2012-01-03 18:00:00.000	SAP	0.0
2012-01-03 18:00:00.000	Tech. Axa	110.0
2012-01-03 18:00:00.000	Tech. Inter	14.0
2012-01-03 18:00:00.000	Tech. Total	34.0
2012-01-03 18:00:00.000	Téléphonie	35.0
2012-01-03 18:00:00.000	Médical	22.0
2012-01-03 18:00:00.000	Services	17.0
2012-01-03 18:00:00.000	Mécanicien	0.0
2012-01-03 18:00:00.000	Manager	0.0
2012-01-03 18:00:00.000	Japon	1.0
2012-01-03 18:00:00.000	Domicile	9.0
2012-01-03 18:00:00.000	Gestion	0.0
2012-01-03 18:00:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 18:00:00.000	Gestion Amex	0.0
2012-01-03 18:00:00.000	CAT	48.0
2012-01-03 18:00:00.000	Gestion Clients	0.0
2012-01-03 18:00:00.000	Gestion DZ	0.0
2012-01-03 18:00:00.000	Gestion Relation Clienteles	0.0
2012-01-03 18:00:00.000	Gestion Renault	0.0
2012-01-03 18:00:00.000	Gestion Assurances	0.0
2012-01-03 18:30:00.000	RENAULT	4.0
2012-01-03 18:30:00.000	Téléphonie	29.0
2012-01-03 18:30:00.000	Tech. Total	25.0
2012-01-03 18:30:00.000	Tech. Inter	12.0
2012-01-03 18:30:00.000	Tech. Axa	88.0
2012-01-03 18:30:00.000	Services	12.0
2012-01-03 18:30:00.000	SAP	0.0
2012-01-03 18:30:00.000	Regulation Medicale	1.0
2012-01-03 18:30:00.000	RTC	0.0
2012-01-03 18:30:00.000	Nuit	0.0
2012-01-03 18:30:00.000	Manager	0.0
2012-01-03 18:30:00.000	CAT	37.0
2012-01-03 18:30:00.000	Japon	1.0
2012-01-03 18:30:00.000	Gestion Renault	0.0
2012-01-03 18:30:00.000	Gestion Relation Clienteles	0.0
2012-01-03 18:30:00.000	Gestion Assurances	0.0
2012-01-03 18:30:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 18:30:00.000	Gestion	0.0
2012-01-03 18:30:00.000	Domicile	4.0
2012-01-03 18:30:00.000	Médical	18.0
2012-01-03 19:00:00.000	RTC	0.0
2012-01-03 19:00:00.000	Regulation Medicale	1.0
2012-01-03 19:00:00.000	SAP	0.0
2012-01-03 19:00:00.000	RENAULT	2.0
2012-01-03 19:00:00.000	Tech. Inter	11.0
2012-01-03 19:00:00.000	Tech. Total	19.0
2012-01-03 19:00:00.000	Téléphonie	23.0
2012-01-03 19:00:00.000	Services	9.0
2012-01-03 19:00:00.000	Nuit	0.0
2012-01-03 19:00:00.000	Tech. Axa	82.0
2012-01-03 19:00:00.000	Manager	0.0
2012-01-03 19:00:00.000	Domicile	3.0
2012-01-03 19:00:00.000	Gestion	0.0
2012-01-03 19:00:00.000	Médical	14.0
2012-01-03 19:00:00.000	CAT	7.0
2012-01-03 19:00:00.000	Gestion Assurances	0.0
2012-01-03 19:00:00.000	Gestion Renault	0.0
2012-01-03 19:00:00.000	Japon	1.0
2012-01-03 19:00:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 19:30:00.000	RTC	0.0
2012-01-03 19:30:00.000	Téléphonie	19.0
2012-01-03 19:30:00.000	Tech. Total	13.0
2012-01-03 19:30:00.000	Tech. Inter	8.0
2012-01-03 19:30:00.000	Tech. Axa	64.0
2012-01-03 19:30:00.000	Services	7.0
2012-01-03 19:30:00.000	SAP	0.0
2012-01-03 19:30:00.000	Regulation Medicale	1.0
2012-01-03 19:30:00.000	RENAULT	2.0
2012-01-03 19:30:00.000	Nuit	0.0
2012-01-03 19:30:00.000	Médical	11.0
2012-01-03 19:30:00.000	Domicile	2.0
2012-01-03 19:30:00.000	Gestion	0.0
2012-01-03 19:30:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 19:30:00.000	CAT	1.0
2012-01-03 19:30:00.000	Gestion Renault	0.0
2012-01-03 19:30:00.000	Japon	1.0
2012-01-03 19:30:00.000	Manager	0.0
2012-01-03 19:30:00.000	Gestion Assurances	0.0
2012-01-03 20:00:00.000	RENAULT	1.0
2012-01-03 20:00:00.000	Tech. Total	14.0
2012-01-03 20:00:00.000	Tech. Inter	7.0
2012-01-03 20:00:00.000	Tech. Axa	54.0
2012-01-03 20:00:00.000	Services	6.0
2012-01-03 20:00:00.000	SAP	0.0
2012-01-03 20:00:00.000	Regulation Medicale	1.0
2012-01-03 20:00:00.000	RTC	0.0
2012-01-03 20:00:00.000	Nuit	0.0
2012-01-03 20:00:00.000	Téléphonie	15.0
2012-01-03 20:00:00.000	Manager	0.0
2012-01-03 20:00:00.000	CAT	1.0
2012-01-03 20:00:00.000	Domicile	2.0
2012-01-03 20:00:00.000	Gestion	0.0
2012-01-03 20:00:00.000	Médical	10.0
2012-01-03 20:00:00.000	Gestion Assurances	0.0
2012-01-03 20:00:00.000	Gestion Renault	0.0
2012-01-03 20:00:00.000	Japon	1.0
2012-01-03 20:00:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 20:30:00.000	RENAULT	1.0
2012-01-03 20:30:00.000	Tech. Total	9.0
2012-01-03 20:30:00.000	Tech. Inter	6.0
2012-01-03 20:30:00.000	Tech. Axa	46.0
2012-01-03 20:30:00.000	Services	4.0
2012-01-03 20:30:00.000	SAP	0.0
2012-01-03 20:30:00.000	Regulation Medicale	1.0
2012-01-03 20:30:00.000	RTC	0.0
2012-01-03 20:30:00.000	Nuit	0.0
2012-01-03 20:30:00.000	Téléphonie	13.0
2012-01-03 20:30:00.000	Manager	0.0
2012-01-03 20:30:00.000	CAT	0.0
2012-01-03 20:30:00.000	Domicile	1.0
2012-01-03 20:30:00.000	Gestion	0.0
2012-01-03 20:30:00.000	Médical	8.0
2012-01-03 20:30:00.000	Gestion Assurances	0.0
2012-01-03 20:30:00.000	Gestion Renault	0.0
2012-01-03 20:30:00.000	Japon	1.0
2012-01-03 20:30:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 21:00:00.000	RENAULT	1.0
2012-01-03 21:00:00.000	Tech. Total	7.0
2012-01-03 21:00:00.000	Tech. Inter	5.0
2012-01-03 21:00:00.000	Tech. Axa	34.0
2012-01-03 21:00:00.000	Services	3.0
2012-01-03 21:00:00.000	SAP	0.0
2012-01-03 21:00:00.000	Regulation Medicale	0.0
2012-01-03 21:00:00.000	RTC	0.0
2012-01-03 21:00:00.000	Téléphonie	10.0
2012-01-03 21:00:00.000	Nuit	0.0
2012-01-03 21:00:00.000	Manager	0.0
2012-01-03 21:00:00.000	Japon	0.0
2012-01-03 21:00:00.000	Gestion Renault	0.0
2012-01-03 21:00:00.000	Gestion Assurances	0.0
2012-01-03 21:00:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 21:00:00.000	Gestion	0.0
2012-01-03 21:00:00.000	Domicile	1.0
2012-01-03 21:00:00.000	CAT	0.0
2012-01-03 21:00:00.000	Médical	7.0
2012-01-03 21:30:00.000	RTC	0.0
2012-01-03 21:30:00.000	Regulation Medicale	0.0
2012-01-03 21:30:00.000	SAP	0.0
2012-01-03 21:30:00.000	RENAULT	0.0
2012-01-03 21:30:00.000	Tech. Axa	25.0
2012-01-03 21:30:00.000	Tech. Inter	5.0
2012-01-03 21:30:00.000	Téléphonie	9.0
2012-01-03 21:30:00.000	Services	2.0
2012-01-03 21:30:00.000	Nuit	0.0
2012-01-03 21:30:00.000	Tech. Total	5.0
2012-01-03 21:30:00.000	Manager	0.0
2012-01-03 21:30:00.000	Japon	1.0
2012-01-03 21:30:00.000	Gestion Renault	0.0
2012-01-03 21:30:00.000	Gestion Assurances	0.0
2012-01-03 21:30:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 21:30:00.000	Gestion	0.0
2012-01-03 21:30:00.000	Domicile	1.0
2012-01-03 21:30:00.000	Médical	6.0
2012-01-03 21:30:00.000	CAT	0.0
2012-01-03 22:00:00.000	RTC	0.0
2012-01-03 22:00:00.000	Regulation Medicale	0.0
2012-01-03 22:00:00.000	SAP	0.0
2012-01-03 22:00:00.000	Services	2.0
2012-01-03 22:00:00.000	Téléphonie	6.0
2012-01-03 22:00:00.000	Tech. Inter	4.0
2012-01-03 22:00:00.000	Tech. Total	5.0
2012-01-03 22:00:00.000	RENAULT	3.0
2012-01-03 22:00:00.000	Tech. Axa	21.0
2012-01-03 22:00:00.000	Nuit	0.0
2012-01-03 22:00:00.000	Crises	0.0
2012-01-03 22:00:00.000	Manager	0.0
2012-01-03 22:00:00.000	Médical	5.0
2012-01-03 22:00:00.000	Domicile	1.0
2012-01-03 22:00:00.000	Gestion	0.0
2012-01-03 22:00:00.000	CAT	0.0
2012-01-03 22:00:00.000	Gestion Assurances	0.0
2012-01-03 22:00:00.000	Gestion Renault	0.0
2012-01-03 22:00:00.000	Japon	0.0
2012-01-03 22:00:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 22:30:00.000	RTC	0.0
2012-01-03 22:30:00.000	Téléphonie	5.0
2012-01-03 22:30:00.000	Tech. Total	4.0
2012-01-03 22:30:00.000	Tech. Inter	3.0
2012-01-03 22:30:00.000	Tech. Axa	15.0
2012-01-03 22:30:00.000	Services	2.0
2012-01-03 22:30:00.000	SAP	0.0
2012-01-03 22:30:00.000	Regulation Medicale	0.0
2012-01-03 22:30:00.000	RENAULT	3.0
2012-01-03 22:30:00.000	Nuit	1.0
2012-01-03 22:30:00.000	CAT	0.0
2012-01-03 22:30:00.000	Manager	0.0
2012-01-03 22:30:00.000	Japon	0.0
2012-01-03 22:30:00.000	Gestion Renault	0.0
2012-01-03 22:30:00.000	Gestion Assurances	0.0
2012-01-03 22:30:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 22:30:00.000	Gestion	0.0
2012-01-03 22:30:00.000	Domicile	0.0
2012-01-03 22:30:00.000	Crises	0.0
2012-01-03 22:30:00.000	Médical	4.0
2012-01-03 23:00:00.000	RTC	0.0
2012-01-03 23:00:00.000	Regulation Medicale	0.0
2012-01-03 23:00:00.000	SAP	0.0
2012-01-03 23:00:00.000	Services	1.0
2012-01-03 23:00:00.000	RENAULT	2.0
2012-01-03 23:00:00.000	Tech. Inter	1.0
2012-01-03 23:00:00.000	Tech. Total	2.0
2012-01-03 23:00:00.000	Téléphonie	4.0
2012-01-03 23:00:00.000	Tech. Axa	10.0
2012-01-03 23:00:00.000	Nuit	4.0
2012-01-03 23:00:00.000	Médical	3.0
2012-01-03 23:00:00.000	Manager	0.0
2012-01-03 23:00:00.000	Crises	0.0
2012-01-03 23:00:00.000	Domicile	0.0
2012-01-03 23:00:00.000	Gestion	0.0
2012-01-03 23:00:00.000	CAT	0.0
2012-01-03 23:00:00.000	Gestion Assurances	0.0
2012-01-03 23:00:00.000	Gestion Renault	0.0
2012-01-03 23:00:00.000	Japon	0.0
2012-01-03 23:00:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 23:30:00.000	RTC	0.0
2012-01-03 23:30:00.000	Téléphonie	3.0
2012-01-03 23:30:00.000	Tech. Total	1.0
2012-01-03 23:30:00.000	Tech. Inter	1.0
2012-01-03 23:30:00.000	Tech. Axa	2.0
2012-01-03 23:30:00.000	Services	0.0
2012-01-03 23:30:00.000	SAP	0.0
2012-01-03 23:30:00.000	Regulation Medicale	0.0
2012-01-03 23:30:00.000	RENAULT	0.0
2012-01-03 23:30:00.000	Nuit	16.0
2012-01-03 23:30:00.000	Médical	2.0
2012-01-03 23:30:00.000	Japon	0.0
2012-01-03 23:30:00.000	Gestion Renault	0.0
2012-01-03 23:30:00.000	Gestion Assurances	0.0
2012-01-03 23:30:00.000	Gestion - Accueil Telephonique	0.0
2012-01-03 23:30:00.000	Gestion	0.0
2012-01-03 23:30:00.000	Domicile	0.0
2012-01-03 23:30:00.000	Crises	0.0
2012-01-03 23:30:00.000	CAT	0.0
2012-02-08 00:00:00.000	RENAULT	0.0
2012-02-08 00:00:00.000	Regulation Medicale	0.0
2012-02-08 00:00:00.000	SAP	0.0
2012-02-08 00:00:00.000	Services	0.0
2012-02-08 00:00:00.000	Téléphonie	2.0
2012-02-08 00:00:00.000	Tech. Inter	0.0
2012-02-08 00:00:00.000	Tech. Total	0.0
2012-02-08 00:00:00.000	Nuit	14.0
2012-02-08 00:00:00.000	Tech. Axa	0.0
2012-02-08 00:00:00.000	Mécanicien	0.0
2012-02-08 00:00:00.000	Médical	0.0
2012-02-08 00:00:00.000	CAT	0.0
2012-02-08 00:00:00.000	Japon	0.0
2012-02-08 00:00:00.000	Gestion Renault	0.0
2012-02-08 00:00:00.000	Gestion Assurances	0.0
2012-02-08 00:00:00.000	Gestion - Accueil Telephonique	0.0
2012-02-08 00:00:00.000	Gestion	0.0
2012-02-08 00:00:00.000	Domicile	0.0
2012-02-08 00:00:00.000	Crises	0.0
2012-02-08 00:00:00.000	CMS	0.0
2012-02-08 00:00:00.000	Manager	0.0
2012-02-08 00:30:00.000	Nuit	12.0
2012-02-08 00:30:00.000	RENAULT	0.0
2012-02-08 00:30:00.000	Regulation Medicale	0.0
2012-02-08 00:30:00.000	SAP	0.0
2012-02-08 00:30:00.000	CAT	0.0
2012-02-08 00:30:00.000	Tech. Axa	0.0
2012-02-08 00:30:00.000	Tech. Inter	0.0
2012-02-08 00:30:00.000	Médical	0.0
2012-02-08 00:30:00.000	Services	0.0
2012-02-08 00:30:00.000	Mécanicien	0.0
2012-02-08 00:30:00.000	Téléphonie	2.0
2012-02-08 00:30:00.000	Japon	0.0
2012-02-08 00:30:00.000	CMS	0.0
2012-02-08 00:30:00.000	Crises	0.0
2012-02-08 00:30:00.000	Domicile	0.0
2012-02-08 00:30:00.000	Manager	0.0
2012-02-08 00:30:00.000	Gestion - Accueil Telephonique	0.0
2012-02-08 00:30:00.000	Gestion Assurances	0.0
2012-02-08 00:30:00.000	Gestion Renault	0.0
2012-02-08 00:30:00.000	Gestion	0.0
2012-02-08 01:00:00.000	Médical	0.0
2012-02-08 01:00:00.000	Tech. Inter	0.0
2012-02-08 01:00:00.000	Tech. Axa	0.0
2012-02-08 01:00:00.000	Services	0.0
2012-02-08 01:00:00.000	SAP	0.0
2012-02-08 01:00:00.000	Regulation Medicale	0.0
2012-02-08 01:00:00.000	RENAULT	0.0
2012-02-08 01:00:00.000	Nuit	9.0
2012-02-08 01:00:00.000	Téléphonie	1.0
2012-02-08 01:00:00.000	Mécanicien	0.0
2012-02-08 01:00:00.000	Japon	0.0
2012-02-08 01:00:00.000	Gestion Renault	0.0
2012-02-08 01:00:00.000	Gestion Assurances	0.0
2012-02-08 01:00:00.000	Gestion - Accueil Telephonique	0.0
2012-02-08 01:00:00.000	Gestion	0.0
2012-02-08 01:00:00.000	Domicile	0.0
2012-02-08 01:00:00.000	Crises	0.0
